1	5	1	0.6188744401176465
1	5	4	0
1	12	1	0.3819693722827543
1	12	4	0
4	5	1	0
4	5	4	0.34818598405956974
4	9	1	0
4	9	4	0.3606088981471639
5	6	1	0.3090417245263171
5	6	4	0.32824674319572344
5	9	1	0.3098327155913291
5	9	4	0.019939240863846207
6	7	1	0.3450184509529483
6	7	4	0.32824674319572344
6	10	1	0
6	10	4	0
7	8	1	0
7	8	4	0.32824674319572344
7	11	1	0.3450184509451144
7	11	4	0
8	2	1	0.3459926455873493
8	2	4	0.32824674319572344
9	10	1	0.17516616048682118
9	10	4	0.21129273529777073
9	13	1	0.1346665551045079
9	13	4	0.16925540371323927
10	11	1	0.17516616076342895
10	11	4	0.21129273529777073
11	2	1	0
11	2	4	0.21129186768518948
11	3	1	0.5201846117085401
11	3	4	0
12	6	1	0.03597672575966517
12	6	4	0
12	8	1	0.3459926455795155
12	8	4	0
13	3	1	0.1346665551045079
13	3	4	0.16925540371323927
