1	2	1	3.092627736810664
1	2	2	0
1	2	3	0.13947166177111198
1	2	4	0.2285498157507744
1	2	5	0
1	2	6	0
1	2	7	0
1	2	8	0
1	2	9	0
1	2	10	0
1	2	11	0.22944433125487657
1	2	12	0.1393830345357492
1	2	13	0.41778992271953763
1	2	14	0.10158138928055394
1	2	15	0
1	2	16	0
1	2	17	0
1	2	18	0
1	2	19	0
1	2	20	0
1	2	21	0
1	2	22	0
1	2	23	0
1	2	24	0
1	3	1	6.920994926402173
1	3	2	1.2574314279315548
1	3	3	0
1	3	4	0
1	3	5	0
1	3	6	0
1	3	7	0
1	3	8	0
1	3	9	0
1	3	10	0
1	3	11	0
1	3	12	0
1	3	13	0
1	3	14	0
1	3	15	0
1	3	16	0
1	3	17	0
1	3	18	0
1	3	19	0
1	3	20	0
1	3	21	0
1	3	22	0
1	3	23	0
1	3	24	0
2	1	1	0
2	1	2	1.3969815798050391
2	1	3	0
2	1	4	0
2	1	5	0
2	1	6	0.38992783610059023
2	1	7	0.49175967876304827
2	1	8	0.7809351007172867
2	1	9	0
2	1	10	0
2	1	11	0
2	1	12	0
2	1	13	0
2	1	14	0
2	1	15	0
2	1	16	0.48907400290281217
2	1	17	0.3766465626638745
2	1	18	0.10204317813386872
2	1	19	0
2	1	20	0.3212909286076442
2	1	21	0
2	1	22	0
2	1	23	0
2	1	24	0
2	6	1	2.953077586865599
2	6	2	2.5936416015045216
2	6	3	0
2	6	4	0
2	6	5	0
2	6	6	0
2	6	7	0
2	6	8	0
2	6	9	0
2	6	10	0
2	6	11	0
2	6	12	0
2	6	13	0
2	6	14	0
2	6	15	0
2	6	16	0
2	6	17	0
2	6	18	0
2	6	19	0
2	6	20	0
2	6	21	0
2	6	22	0
2	6	23	0
2	6	24	0
3	1	1	0
3	1	2	0
3	1	3	0.2788256740447849
3	1	4	0.9092646024503479
3	1	5	0.2693559522929977
3	1	6	0
3	1	7	0
3	1	8	0
3	1	9	0.6162933812198456
3	1	10	1.5347935939117274
3	1	11	0.8639488827251642
3	1	12	0.4178986931843543
3	1	13	1.1133254061368982
3	1	14	0.424587004343981
3	1	15	0.5451799649959767
3	1	16	0
3	1	17	0
3	1	18	0
3	1	19	0.28064668694218764
3	1	20	0
3	1	21	0.09646099747917049
3	1	22	0.381805783114354
3	1	23	0.3296525379524232
3	1	24	0.10910824343570283
3	4	1	4.88938560638467
3	4	2	0.5607770214238367
3	4	3	2.2350045975874466
3	4	4	0
3	4	5	0
3	4	6	0
3	4	7	0
3	4	8	0
3	4	9	0
3	4	10	0
3	4	11	0
3	4	12	3.1914099251567687
3	4	13	2.6229556138063317
3	4	14	0
3	4	15	0
3	4	16	0
3	4	17	0
3	4	18	0
3	4	19	0
3	4	20	0
3	4	21	0.2841827045109738
3	4	22	0
3	4	23	0
3	4	24	0.4770633498586331
3	12	1	1.8922560465910057
3	12	2	0.5571830393691387
3	12	3	0.6065486844077618
3	12	4	2.043954012774426
3	12	5	0.6337617286593366
3	12	6	0.5508148906669781
3	12	7	0.6426075812098033
3	12	8	1.1189993665161673
3	12	9	1.5848952872210318
3	12	10	0
3	12	11	0
3	12	12	0
3	12	13	0
3	12	14	0
3	12	15	0
3	12	16	0
3	12	17	0
3	12	18	0
3	12	19	0
3	12	20	0
3	12	21	0
3	12	22	0
3	12	23	0
3	12	24	0
4	3	1	0
4	3	2	0
4	3	3	0
4	3	4	3.2192304010351647
4	3	5	1.0347657977040214
4	3	6	0.8569555337705913
4	3	7	0.7247691538158098
4	3	8	1.2748256612571456
4	3	9	2.319067266409996
4	3	10	1.872588253847511
4	3	11	1.2306600167456296
4	3	12	0
4	3	13	0
4	3	14	0.5246054399284246
4	3	15	0.6487271668212017
4	3	16	0.1668671272202618
4	3	17	0.09653654129166664
4	3	18	0
4	3	19	0.28064668694218764
4	3	20	0
4	3	21	0
4	3	22	0
4	3	23	0
4	3	24	0
4	5	1	3.2469851515038513
4	5	2	0
4	5	3	1.499522624556707
4	5	4	6.12034827790391
4	5	5	0
4	5	6	0
4	5	7	0
4	5	8	0
4	5	9	0
4	5	10	0
4	5	11	0.9918927403452955
4	5	12	2.375174103029946
4	5	13	1.802386961926437
4	5	14	0.1827892349346976
4	5	15	0
4	5	16	0
4	5	17	0
4	5	18	0
4	5	19	0
4	5	20	0
4	5	21	0.09325528196369376
4	5	22	0
4	5	23	0.18577804236670645
4	5	24	0.26155135773006727
4	11	1	0.9617359410137158
4	11	2	0.33223947649830116
4	11	3	0.4695080671417001
4	11	4	2.545869757793993
4	11	5	0.7901680257014804
4	11	6	0.5781966028102461
4	11	7	0
4	11	8	0
4	11	9	0
4	11	10	0
4	11	11	0
4	11	12	0
4	11	13	0
4	11	14	0
4	11	15	0
4	11	16	0
4	11	17	0
4	11	18	0
4	11	19	0
4	11	20	0
4	11	21	0
4	11	22	0
4	11	23	0
4	11	24	0
5	4	1	0
5	4	2	0
5	4	3	0
5	4	4	0
5	4	5	2.469803848739427
5	4	6	1.7772462738160062
5	4	7	1.0006078740646507
5	4	8	1.6922509203655554
5	4	9	3.089207155666498
5	4	10	3.1366754365199645
5	4	11	0
5	4	12	0
5	4	13	0
5	4	14	0
5	4	15	1.1330255979785067
5	4	16	0.745114711852686
5	4	17	0.5396830112130626
5	4	18	0.07664286640289028
5	4	19	0.46993956228811173
5	4	20	0.2618247219903762
5	4	21	0
5	4	22	0.36740367019676445
5	4	23	0
5	4	24	0
5	6	1	0
5	6	2	0
5	6	3	0.7120058933721622
5	6	4	1.771313300745763
5	6	5	0.922138152326274
5	6	6	0
5	6	7	0
5	6	8	0
5	6	9	0.5416810427626827
5	6	10	1.1868506022099778
5	6	11	0.398061374010918
5	6	12	1.4077671597659518
5	6	13	0.8111312397590764
5	6	14	0.08789937947223639
5	6	15	0
5	6	16	0
5	6	17	0
5	6	18	0
5	6	19	0
5	6	20	0
5	6	21	0
5	6	22	0
5	6	23	0.08995587929111412
5	6	24	0.09605569916752865
5	9	1	2.9776453753476355
