1	2	1	30.925332367951615
1	2	2	0
1	2	3	1.394716806076622
1	2	4	2.2854953594253162
1	2	5	0
1	2	6	0
1	2	7	0
1	2	8	0
1	2	9	0
1	2	10	0
1	2	11	2.294438895969293
1	2	12	1.393830615803336
1	2	13	4.177900069594404
1	2	14	1.0157991979398617
1	2	15	0
1	2	16	0
1	2	17	0
1	2	18	0
1	2	19	0
1	2	20	0
1	2	21	0
1	2	22	0
1	2	23	0
1	2	24	0
1	3	1	69.20411227092174
1	3	2	12.574326573760297
1	3	3	0
1	3	4	0
1	3	5	0
1	3	6	0
1	3	7	0
1	3	8	0
1	3	9	0
1	3	10	0
1	3	11	0
1	3	12	0
1	3	13	0
1	3	14	0
1	3	15	0
1	3	16	0
1	3	17	0
1	3	18	0
1	3	19	0
1	3	20	0
1	3	21	0
1	3	22	0
1	3	23	0
1	3	24	0
2	1	1	0
2	1	2	13.96982805587519
2	1	3	0
2	1	4	0
2	1	5	0
2	1	6	3.899182488210388
2	1	7	4.9182261219839445
2	1	8	7.810452889757864
2	1	9	0
2	1	10	0
2	1	11	0
2	1	12	0
2	1	13	0
2	1	14	0
2	1	15	0
2	1	16	4.891637930694026
2	1	17	3.7665913697475673
2	1	18	1.0205318249923692
2	1	19	0
2	1	20	3.2132454641431014
2	1	21	0
2	1	22	0
2	1	23	0
2	1	24	0
2	6	1	29.529830862071325
2	6	2	25.935724289572242
2	6	3	0
2	6	4	0
2	6	5	0
2	6	6	0
2	6	7	0
2	6	8	0
2	6	9	0
2	6	10	0
2	6	11	0
2	6	12	0
2	6	13	0
2	6	14	0
2	6	15	0
2	6	16	0
2	6	17	0
2	6	18	0
2	6	19	0
2	6	20	0
2	6	21	0
2	6	22	0
2	6	23	0
2	6	24	0
3	1	1	0
3	1	2	0
3	1	3	2.788257395453042
3	1	4	9.092631270256996
3	1	5	2.693548355250766
3	1	6	0
3	1	7	0
3	1	8	0
3	1	9	6.162423212758671
3	1	10	15.346438512094585
3	1	11	8.639468302303284
3	1	12	4.17898807181492
3	1	13	11.133256935482974
3	1	14	4.245811512480288
3	1	15	5.450598668118383
3	1	16	0
3	1	17	0
3	1	18	0
3	1	19	2.805691685244314
3	1	20	0
3	1	21	0.9646244013864008
3	1	22	3.8181508527184707
3	1	23	3.2964859570225857
3	1	24	1.0910758730396704
3	4	1	48.88791898613158
3	4	2	5.6077828774470815
3	4	3	22.348209240527577
3	4	4	0
3	4	5	0
3	4	6	0
3	4	7	0
3	4	8	0
3	4	9	0
3	4	10	0
3	4	11	0
3	4	12	31.912359635960875
3	4	13	26.228203438090702
3	4	14	0
3	4	15	0
3	4	16	0
3	4	17	0
3	4	18	0
3	4	19	0
3	4	20	0
3	4	21	2.841887558783248
3	4	22	0
3	4	23	0
3	4	24	4.770357235010078
3	12	1	18.922659958177288
3	12	2	5.57182981282605
3	12	3	6.06550172570575
3	12	4	20.439528693713598
3	12	5	6.337617542939634
3	12	6	5.509163023377439
3	12	7	6.4279228267111534
3	12	8	11.193414777219658
3	12	9	15.847657561745153
3	12	10	0
3	12	11	0
3	12	12	0
3	12	13	0
3	12	14	0
3	12	15	0
3	12	16	0
3	12	17	0
3	12	18	0
3	12	19	0
3	12	20	0
3	12	21	0
3	12	22	0
3	12	23	0
3	12	24	0
4	3	1	0
4	3	2	0
4	3	3	0
4	3	4	32.192267783091694
4	3	5	10.347637676752147
4	3	6	8.571514180451018
4	3	7	7.249842139306548
4	3	8	12.752402251295495
4	3	9	23.188730366313607
4	3	10	18.723947076766116
4	3	11	12.306567233910556
4	3	12	0
4	3	13	0
4	3	14	5.245974134457433
4	3	15	6.485781469471286
4	3	16	1.6694108462109614
4	3	17	0.9652986753259098
4	3	18	0
4	3	19	2.805691685244314
4	3	20	0
4	3	21	0
4	3	22	0
4	3	23	0
4	3	24	0
4	5	1	32.46386208823709
4	5	2	0
4	5	3	14.993346705697467
4	5	4	61.19136460858365
4	5	5	0
4	5	6	0
4	5	7	0
4	5	8	0
4	5	9	0
4	5	10	0
4	5	11	9.918701600744884
4	5	12	23.74993969611447
4	5	13	18.022470630363234
4	5	14	1.827822667828433
4	5	15	0
4	5	16	0
4	5	17	0
4	5	18	0
4	5	19	0
4	5	20	0
4	5	21	0.932574883950362
4	5	22	0
4	5	23	1.8579340118910752
4	5	24	2.6152423803573743
4	11	1	9.617363074177325
4	11	2	3.3223955834284253
4	11	3	4.695085438596472
4	11	4	25.458068209320096
4	11	5	7.901526860414921
4	11	6	5.783187426807533
4	11	7	0
4	11	8	0
4	11	9	0
4	11	10	0
4	11	11	0
4	11	12	0
4	11	13	0
4	11	14	0
4	11	15	0
4	11	16	0
4	11	17	0
4	11	18	0
4	11	19	0
4	11	20	0
4	11	21	0
4	11	22	0
4	11	23	0
4	11	24	0
5	4	1	0
5	4	2	0
5	4	3	0
5	4	4	0
5	4	5	24.697775291834628
5	4	6	17.777401604244304
5	4	7	10.009620089488758
5	4	8	16.929559042242957
5	4	9	30.88874259181494
5	4	10	31.362545435265215
5	4	11	0
5	4	12	0
5	4	13	0
5	4	14	0
5	4	15	11.327058604223648
5	4	16	7.4552244850416685
5	4	17	5.39637982995284
5	4	18	0.7667031300906277
5	4	19	4.697930324392193
5	4	20	2.6190549297133066
5	4	21	0
5	4	22	3.673031296418636
5	4	23	0
5	4	24	0
5	6	1	0
5	6	2	0
5	6	3	7.119727437833657
5	6	4	16.902897064877646
5	6	5	10.042830911500415
5	6	6	0
5	6	7	0
5	6	8	0
5	6	9	5.415648365671722
5	6	10	11.865953758742306
5	6	11	3.980337039692299
5	6	12	14.076990773344486
5	6	13	8.110867071804144
5	6	14	0.8789394802933463
5	6	15	0
5	6	16	0
5	6	17	0
5	6	18	0
5	6	19	0
5	6	20	0
5	6	21	0
5	6	22	0
5	6	23	0.8996041576639379
5	6	24	0.9605216817158069
5	9	1	29.770426524761746
5	9	2	7.388757545393307
5	9	3	6.557234164220051
5	9	4	37.839521573613126
5	9	5	24.72675049286989
5	9	6	9.877483253503005
5	9	7	0
5	9	8	0
5	9	9	0
5	9	10	0
5	9	11	0
5	9	12	6.980992796913654
5	9	13	7.2009050169930084
5	9	14	0
5	9	15	0
5	9	16	0
5	9	17	0
5	9	18	0
5	9	19	0
5	9	20	0
5	9	21	0
5	9	22	0
5	9	23	0
5	9	24	1.6547206986415675
6	2	1	0
6	2	2	0
6	2	3	0
6	2	4	0
6	2	5	0.9406193133894696
6	2	6	8.672919420496301
6	2	7	6.513139209428039
6	2	8	10.685720585560254
6	2	9	1.9446922721328137
6	2	10	5.448980081017756
6	2	11	0
6	2	12	0
6	2	13	0
6	2	14	0
6	2	15	0.8024960860714461
6	2	16	8.168395663143567
6	2	17	5.3576618772893
6	2	18	1.0205318249923692
6	2	19	0.7443826766390598
6	2	20	4.183160122778846
6	2	21	0
6	2	22	0.9727068169915126
6	2	23	0
6	2	24	0
6	5	1	0
6	5	2	8.328379132825425
6	5	3	0
6	5	4	0
6	5	5	0
6	5	6	29.04881799172503
6	5	7	11.210413064017207
6	5	8	19.2372317294816
6	5	9	0
6	5	10	0
6	5	11	0
6	5	12	0
6	5	13	0
6	5	14	0
6	5	15	0
6	5	16	8.283532739364334
6	5	17	0
6	5	18	0.7667031237902102
6	5	19	0
6	5	20	3.4478098792473206
6	5	21	0
6	5	22	0
6	5	23	0
6	5	24	0
6	8	1	25.630844142675517
6	8	2	12.834116545809259
6	8	3	4.0546125929542995
6	8	4	13.474625755618543
6	8	5	7.7051601614369325
6	8	6	21.31200506936749
6	8	7	0
6	8	8	0
6	8	9	0
6	8	10	0
6	8	11	0
6	8	12	11.845043560865625
6	8	13	5.791599354311321
6	8	14	0
6	8	15	0
6	8	16	0
6	8	17	0
6	8	18	0
6	8	19	0
6	8	20	0
6	8	21	0
6	8	22	0
