18	16	155.0838083533619
23	22	98.99885836559274
8	6	121.90838224697423
12	11	87.88490303107913
6	5	90.64676926262023
15	19	195.71532327264606
21	20	65.16696484720076
10	16	105.30527630321795
12	13	118.94143963716013
7	8	124.44775777730617
16	8	84.20029542812695
3	4	143.66854321483626
5	9	165.14218206328945
10	11	177.0408740863432
8	16	85.14455974711473
11	14	99.91930069402814
3	12	101.43783903236427
10	17	79.95732438072056
16	10	115.60891106032392
13	24	109.01793922928694
19	15	190.85133685205838
9	5	150.56017985709437
17	19	97.34585204172262
19	17	102.74292867109519
10	9	224.06823609093863
7	18	153.6303778481411
5	4	179.7411702950475
9	10	217.5525723578694
21	22	84.11933540210214
22	21	90.149725939588
