1	2	4.402211713
1	3	8.477586628
2	1	4.326403317
2	6	5.9248842
3	1	8.407757259
3	4	14.29152656
3	12	9.959392273
4	3	14.12293361
4	5	17.16319263
4	11	5.530323216
5	4	16.34479451
5	6	8.383434639
5	9	13.54014898
6	2	6.027231554
6	5	7.684853307
6	8	10.38585485
7	8	10.90635945
7	18	15.167971
8	6	9.998243121
8	7	10.62544285
8	9	4.924495163
8	16	7.291434408
9	5	13.4257196
9	8	4.649543625
9	10	19.26010805
10	9	19.86281625
10	11	14.60904215
10	15	18.31241876
10	16	9.172953512
10	17	6.175648734
11	4	5.474639284
11	10	14.78155483
11	12	8.164152103
11	14	8.049386078
12	3	10.01385459
12	11	7.769109235
12	13	12.74009309
13	12	13.2513661
13	24	8.607178812
14	11	7.932168829
14	15	7.473495281
14	23	6.451272053
15	10	18.16584554
15	14	7.171333707
15	19	16.38407548
15	22	15.33054511
16	8	6.798144321
16	10	8.799023417
16	17	8.463009561
16	18	15.13502412
17	10	5.931521931
17	16	8.916115029
17	19	8.539165229
18	7	14.88143164
18	16	14.47852174
18	20	19.87384585
19	15	16.22420133
19	17	8.359096479
19	20	6.991773585
20	18	19.21326954
20	19	7.221014084
20	21	6.063057366
20	22	6.965027186
21	20	6.364278496
21	22	7.461427381
21	24	8.439370664
22	15	15.91434536
22	20	7.348704347
22	21	7.311313016
22	23	7.946658023
23	14	6.846531801
23	22	8.380980612
23	24	5.684382058
24	13	8.548680953
24	21	8.811915908
24	23	6.354900861
		
